date,campaign,spend,impressions,clicks,conversions
2025-07-12,back_to_school,664.26,37425,1171,84
2025-07-13,back_to_school,897.0,55259,1788,122
2025-07-14,back_to_school,635.98,31467,874,60
2025-07-15,back_to_school,743.66,41288,1416,100
2025-07-16,back_to_school,751.19,48994,1635,127
2025-07-17,back_to_school,1055.3,58701,1711,165
2025-07-18,back_to_school,625.5,32381,1202,90
2025-07-19,back_to_school,529.34,30644,1113,71
2025-07-20,back_to_school,671.17,40324,1349,129
2025-07-21,back_to_school,700.48,35215,1039,82
2025-07-22,back_to_school,738.23,28424,651,55
2025-07-23,back_to_school,800.3,40155,1299,89
2025-07-24,back_to_school,544.94,29904,956,73
2025-07-25,back_to_school,554.91,30173,966,78
2025-07-26,back_to_school,701.96,36397,1268,113
2025-07-27,back_to_school,937.95,58089,1862,123
2025-07-28,back_to_school,793.59,40028,1587,99
2025-07-29,back_to_school,660.96,41362,1332,125
2025-07-30,back_to_school,795.72,40605,1472,104
2025-07-31,back_to_school,673.15,44319,1386,123
2025-08-01,back_to_school,580.21,35618,986,71
2025-08-02,back_to_school,637.97,30867,778,61
2025-08-03,back_to_school,651.82,34641,946,67
2025-08-04,back_to_school,671.63,36051,994,82
2025-08-05,back_to_school,681.62,40659,1429,129
2025-08-06,back_to_school,835.22,41810,1615,138
2025-08-07,back_to_school,649.4,36326,975,105
2025-08-08,back_to_school,741.7,33508,891,67
2025-08-09,back_to_school,641.08,36030,1309,127
2025-08-10,back_to_school,777.14,37570,1407,141
2025-08-11,back_to_school,470.06,23694,717,51
2025-08-12,back_to_school,838.15,47122,1523,100
2025-08-13,back_to_school,455.12,21988,614,42
2025-08-14,back_to_school,446.57,20042,599,52
2025-08-15,back_to_school,642.19,33523,1058,86
2025-08-16,back_to_school,855.89,41919,1379,88
2025-08-17,back_to_school,852.97,49173,1807,152
2025-08-18,back_to_school,692.08,32006,1070,110
2025-08-19,back_to_school,364.23,23117,646,58
2025-08-20,back_to_school,606.46,31935,1148,92
2025-08-21,back_to_school,932.08,50114,1760,130
2025-08-22,back_to_school,645.67,33110,1139,122
2025-08-23,back_to_school,712.3,32933,954,60
2025-08-24,back_to_school,768.49,41275,1104,85
2025-08-25,back_to_school,824.88,46338,1352,126
2025-08-26,back_to_school,757.1,38185,1255,137
2025-08-27,back_to_school,571.47,33929,1061,97
2025-08-28,back_to_school,758.1,41820,1305,108
2025-08-29,back_to_school,792.55,44524,1107,99
2025-08-30,back_to_school,871.32,51120,1687,95
2025-08-31,back_to_school,782.06,44845,1755,122
2025-09-01,coffee_expansion_campaign,690.8,29954,1457,123
2025-09-01,mid_autumn_campaign,630.78,31880,977,57
2025-09-02,coffee_expansion_campaign,540.25,31270,1492,120
2025-09-02,mid_autumn_campaign,603.21,30819,928,97
2025-09-03,mid_autumn_campaign,584.41,29795,1114,83
2025-09-03,coffee_expansion_campaign,310.0,25327,961,67
2025-09-04,mid_autumn_campaign,795.56,44610,1288,93
2025-09-04,coffee_expansion_campaign,696.07,23430,899,63
2025-09-05,mid_autumn_campaign,672.46,35220,1141,84
2025-09-05,coffee_expansion_campaign,708.34,28808,1396,97
2025-09-06,mid_autumn_campaign,724.45,35969,1065,85
2025-09-06,coffee_expansion_campaign,599.34,19152,655,55
2025-09-07,coffee_expansion_campaign,647.67,28936,1344,78
2025-09-07,mid_autumn_campaign,510.54,26374,814,50
2025-09-08,mid_autumn_campaign,448.57,27157,829,67
2025-09-08,coffee_expansion_campaign,649.68,21793,1010,62
2025-09-09,coffee_expansion_campaign,661.02,27978,1224,74
2025-09-09,mid_autumn_campaign,663.84,34720,1064,93
2025-09-09,mid_autumn_campaign,582.2,36368,1123,63
2025-09-10,mid_autumn_campaign,712.02,34091,1159,93
2025-09-10,coffee_expansion_campaign,717.72,26576,1047,72
2025-09-11,coffee_expansion_campaign,555.33,25033,1070,78
2025-09-11,mid_autumn_campaign,802.96,45112,1356,139
2025-09-12,coffee_expansion_campaign,609.23,34805,1542,96
2025-09-12,mid_autumn_campaign,972.31,49045,1827,161
2025-09-13,coffee_expansion_campaign,542.26,28819,1070,73
2025-09-13,mid_autumn_campaign,709.16,32923,894,92
2025-09-14,mid_autumn_campaign,674.92,34078,1391,139
2025-09-14,coffee_expansion_campaign,686.82,28963,1329,76
2025-09-15,coffee_expansion_campaign,404.25,27492,1323,111
2025-09-15,mid_autumn_campaign,743.23,35641,1137,118
2025-09-16,mid_autumn_campaign,421.46,18732,525,50
2025-09-16,coffee_expansion_campaign,751.66,27721,1342,100
2025-09-17,coffee_expansion_campaign,544.88,31323,1245,72
2025-09-17,mid_autumn_campaign,684.89,38552,1271,107
2025-09-18,mid_autumn_campaign,798.95,59407,2039,209
2025-09-18,coffee_expansion_campaign,623.52,25516,998,83
2025-09-19,coffee_expansion_campaign,560.97,22099,1113,86
2025-09-19,mid_autumn_campaign,607.41,38168,1240,106
2025-09-20,coffee_expansion_campaign,495.81,27435,1234,94
2025-09-20,mid_autumn_campaign,605.26,29795,874,60
2025-09-21,coffee_expansion_campaign,642.48,31815,1152,75
2025-09-21,mid_autumn_campaign,507.95,32658,1118,108
2025-09-22,coffee_expansion_campaign,553.31,29047,1008,66
2025-09-22,mid_autumn_campaign,718.69,32634,1051,73
2025-09-23,coffee_expansion_campaign,445.99,32173,1210,91
2025-09-23,mid_autumn_campaign,565.16,29945,984,83
2025-09-24,coffee_expansion_campaign,446.88,30771,1405,94
2025-09-24,mid_autumn_campaign,674.27,35042,1128,114
2025-09-25,coffee_expansion_campaign,647.06,31821,1118,91
2025-09-25,mid_autumn_campaign,916.56,55123,1706,151
2025-09-26,coffee_expansion_campaign,491.18,26907,1059,83
2025-09-26,mid_autumn_campaign,772.35,45941,1751,178
2025-09-27,mid_autumn_campaign,707.04,36777,897,89
2025-09-27,coffee_expansion_campaign,335.66,29013,1219,78
2025-09-28,mid_autumn_campaign,731.63,35594,1142,88
2025-09-28,coffee_expansion_campaign,399.93,19536,901,73
2025-09-29,mid_autumn_campaign,607.05,38702,1170,138
2025-09-29,coffee_expansion_campaign,541.09,28227,1132,79
2025-09-30,mid_autumn_campaign,642.72,31766,1037,123
2025-09-30,coffee_expansion_campaign,655.74,28761,1358,94
2025-10-01,mid_autumn_campaign,640.23,36216,750,68
2025-10-01,coffee_expansion_campaign,243.44,32367,1388,108
2025-10-02,mid_autumn_campaign,496.14,26241,1016,80
2025-10-02,coffee_expansion_campaign,641.27,25175,1204,94
2025-10-03,coffee_expansion_campaign,463.3,20933,843,59
2025-10-03,mid_autumn_campaign,742.52,38801,1176,102
2025-10-04,mid_autumn_campaign,786.01,42548,1356,93
2025-10-04,coffee_expansion_campaign,520.14,39705,1664,115
2025-10-05,mid_autumn_campaign,458.48,24897,772,67
2025-10-05,coffee_expansion_campaign,761.13,25616,900,52
2025-10-06,coffee_expansion_campaign,595.99,33179,1541,131
2025-10-06,mid_autumn_campaign,780.18,45504,1255,108
2025-10-07,coffee_expansion_campaign,602.19,27645,1113,78
2025-10-07,mid_autumn_campaign,690.33,35969,745,52
2025-10-08,coffee_expansion_campaign,615.35,30256,1314,93
2025-10-08,mid_autumn_campaign,645.77,37404,1136,70
2025-10-09,mid_autumn_campaign,817.36,43543,1290,116
2025-10-09,coffee_expansion_campaign,833.45,26350,1171,81
2025-10-10,mid_autumn_campaign,737.71,39103,1133,84
2025-10-10,coffee_expansion_campaign,574.23,33036,1217,90
2025-10-11,mid_autumn_campaign,749.55,39456,1356,73
2025-10-11,coffee_expansion_campaign,544.51,26915,1046,74
2025-10-12,mid_autumn_campaign,596.78,30555,901,48
2025-10-12,coffee_expansion_campaign,386.47,25617,1167,67
2025-10-13,coffee_expansion_campaign,393.33,24299,1023,74
2025-10-13,mid_autumn_campaign,602.0,37674,1256,94
2025-10-14,coffee_expansion_campaign,444.67,32201,1186,98
2025-10-14,mid_autumn_campaign,569.48,25904,854,60
2025-10-15,coffee_expansion_campaign,482.94,35629,1620,106
2025-10-15,mid_autumn_campaign,607.26,35572,1299,118
2025-10-16,mid_autumn_campaign,457.85,22924,863,56
2025-10-17,mid_autumn_campaign,802.01,42666,1559,118
2025-10-18,mid_autumn_campaign,515.38,24437,954,73
2025-10-19,mid_autumn_campaign,508.3,29532,711,57
2025-10-20,mid_autumn_campaign,693.1,38148,1292,104
2025-10-21,mid_autumn_campaign,361.62,19798,623,49
2025-10-22,mid_autumn_campaign,710.69,41074,1348,140
2025-10-23,mid_autumn_campaign,912.43,50167,1506,95
2025-10-24,mid_autumn_campaign,720.9,30942,1243,119
2025-10-25,mid_autumn_campaign,590.31,33816,926,61
2025-10-26,mid_autumn_campaign,742.96,35183,1160,93
2025-10-27,mid_autumn_campaign,837.6,46180,1831,174
2025-10-28,mid_autumn_campaign,561.38,26090,553,45
2025-10-29,mid_autumn_campaign,322.78,15649,308,22
2025-10-30,mid_autumn_campaign,735.48,35407,1025,77
2025-10-31,mid_autumn_campaign,683.41,30480,983,79
2025-11-01,year_end_promotion,772.8,36700,1385,128
2025-11-02,year_end_promotion,1025.37,49565,1485,93
2025-11-03,year_end_promotion,645.75,32574,934,59
2025-11-04,year_end_promotion,738.78,40874,1198,70
2025-11-05,year_end_promotion,1302.71,56006,1831,123
2025-11-06,year_end_promotion,1066.31,57117,2096,170
2025-11-07,year_end_promotion,818.13,50379,1579,124
2025-11-08,year_end_promotion,922.54,45102,1505,160
2025-11-09,year_end_promotion,1207.47,66265,2309,215
2025-11-10,year_end_promotion,838.72,51872,1705,94
2025-11-11,year_end_promotion,1055.34,50440,1671,154
2025-11-12,year_end_promotion,894.64,48968,1878,115
2025-11-13,year_end_promotion,622.05,32599,991,111
2025-11-14,year_end_promotion,1119.98,62921,1956,104
2025-11-15,year_end_promotion,718.07,36743,1193,90
2025-11-16,year_end_promotion,965.57,55173,1544,116
2025-11-17,year_end_promotion,778.14,46761,1001,90
2025-11-18,year_end_promotion,1078.07,44355,1290,125
2025-11-19,year_end_promotion,788.13,39098,1223,123
2025-11-20,year_end_promotion,1050.97,51461,1265,74
2025-11-21,year_end_promotion,1001.01,40300,1150,103
2025-11-22,year_end_promotion,734.24,37462,1155,106
2025-11-23,year_end_promotion,708.24,37749,1174,96
2025-11-24,year_end_promotion,668.84,37356,1015,80
2025-11-25,year_end_promotion,794.65,51039,1618,182
2025-11-26,year_end_promotion,833.67,42756,1658,126
2025-11-27,year_end_promotion,1018.81,60784,1798,128
2025-11-28,year_end_promotion,899.79,52954,1778,179
2025-11-29,year_end_promotion,897.36,45009,1162,89
2025-11-30,year_end_promotion,840.87,43932,1176,83
2025-12-01,year_end_promotion,889.25,52103,1552,113
2025-12-02,year_end_promotion,1120.56,68137,2042,159
2025-12-03,year_end_promotion,630.04,27633,862,88
2025-12-04,year_end_promotion,1262.09,72906,2117,189
2025-12-05,year_end_promotion,690.05,36225,926,75
2025-12-06,year_end_promotion,1191.99,78295,2549,223
2025-12-07,year_end_promotion,657.9,32350,1264,124
2025-12-08,year_end_promotion,1088.41,60525,2404,188
2025-12-09,year_end_promotion,911.49,63253,1721,151
2025-12-10,year_end_promotion,879.69,54322,1639,125
2025-12-11,year_end_promotion,890.88,51420,1361,81
2025-12-12,year_end_promotion,923.92,47047,1609,123
2025-12-13,year_end_promotion,839.9,45925,1545,149
2025-12-14,year_end_promotion,956.11,40551,1267,103
2025-12-15,year_end_promotion,927.76,52068,1566,154
2025-12-16,year_end_promotion,894.55,54745,1421,67
2025-12-17,year_end_promotion,778.26,54221,1639,130
2025-12-18,year_end_promotion,992.51,50164,1648,137
2025-12-19,year_end_promotion,1304.27,78378,2581,238
2025-12-20,year_end_promotion,1052.69,49250,1832,133
2025-12-21,year_end_promotion,1085.78,58596,2120,218
2025-12-22,year_end_promotion,1051.17,52916,1591,144
2025-12-23,year_end_promotion,877.5,44689,1387,106
2025-12-24,year_end_promotion,1040.75,52595,1690,121
2025-12-25,year_end_promotion,649.6,37576,1373,102
2025-12-26,year_end_promotion,1089.66,59940,1550,154
2025-12-27,year_end_promotion,605.23,32006,1128,74
2025-12-28,year_end_promotion,1228.99,61176,2322,184
2025-12-29,year_end_promotion,1070.91,56704,2472,218
2025-12-30,year_end_promotion,1131.54,65119,2133,168
2025-12-31,year_end_promotion,1026.16,60742,2210,201
,tet_promotion,575.0,30240,896,77
,spring_campaign,517.5,28000,784,66
